Datetime,H1,H2,H3,H4,H5,H6,H7,H8,H10,H11,H12,H13,H14,H15,H16,H17,H18,H20
2014-10-06 11:45:00,0.054,0.191,0.092,0.034,0.446,0.041,0.439,0.062,0.125,0.069,0.632,0.54,0.054,0.446,0.058,0.487,0.184,0.044
2014-10-06 12:00:00,0.07,0.185,0.049,0.044,0.306,0.127,0.942,0.062,0.366,0.045,0.199,0.115,0.07,0.306,0.195,0.16,0.083,0.16
2014-10-06 12:15:00,0.219,0.128,0.153,0.138,0.428,0.115,1.893,0.197,2.118,0.045,0.486,0.074,0.219,0.428,0.122,0.161,0.279,0.087
2014-10-06 12:30:00,0.166,0.088,0.097,0.105,0.264,0.041,0.968,0.228,2.341,0.096,0.126,0.074,0.166,0.264,0.208,0.26,0.355,0.092
2014-10-06 12:45:00,0.071,0.041,0.161,0.045,0.3,0.041,0.565,0.072,1.283,0.16,0.393,0.343,0.071,0.3,0.184,0.329,0.362,0.044
2014-10-06 13:00:00,0.605,0.127,0.049,0.381,0.295,0.045,0.192,0.164,0.825,0.045,0.683,0.107,0.605,0.295,0.058,0.443,0.182,0.144
2014-10-06 13:15:00,1.98,0.122,0.1,1.247,0.143,0.196,0.086,0.161,0.918,0.045,0.294,0.091,1.98,0.143,0.058,0.467,1.307,0.199
2014-10-06 13:30:00,0.113,0.135,0.423,0.071,0.239,0.041,1.406,0.158,0.822,0.045,0.126,0.09,0.113,0.239,0.222,0.382,2.632,0.242
2014-10-06 13:45:00,0.201,0.043,0.59,0.127,0.099,0.115,1.118,0.885,0.952,0.144,0.19,0.276,0.201,0.099,0.22,0.667,1.795,0.154
2014-10-06 14:00:00,0.158,0.143,0.481,0.1,0.664,0.289,0.155,0.78,0.624,0.112,1.033,1.423,0.158,0.664,0.058,0.753,1.315,0.203
2014-10-06 14:15:00,0.054,0.208,0.42,0.034,0.172,0.344,0.138,0.889,0.597,0.045,0.895,1.277,0.054,0.172,0.059,0.742,1.368,0.882
2014-10-06 14:30:00,0.054,0.041,0.149,0.034,0.326,0.359,0.322,0.293,0.566,0.045,0.588,2.001,0.054,0.326,0.239,0.614,0.194,0.575
2014-10-06 14:45:00,0.265,0.042,0.198,0.167,0.066,0.257,2.325,0.148,0.472,0.045,0.576,2.047,0.265,0.066,0.292,0.404,0.209,0.581
2014-10-06 15:00:00,0.153,0.21,0.054,0.096,0.278,0.041,0.25,0.256,0.452,0.197,1.012,1.63,0.153,0.278,0.201,0.177,0.372,0.192
2014-10-06 15:15:00,0.054,0.116,0.049,0.034,0.37,0.072,0.057,0.488,0.334,0.06,0.628,2.159,0.054,0.37,0.2,0.318,0.291,0.183
2014-10-06 15:30:00,0.054,0.041,0.196,0.034,0.143,0.167,0.057,0.29,0.286,0.045,0.181,2.578,0.054,0.143,0.435,0.508,0.083,0.374
2014-10-06 15:45:00,0.192,0.042,0.898,0.121,0.115,0.041,0.506,0.292,0.276,0.045,0.145,0.47,0.192,0.115,0.598,0.209,0.27,0.37
2014-10-06 16:00:00,0.231,0.222,1.086,0.145,0.151,0.041,2.041,0.4,0.316,0.096,0.562,0.802,0.231,0.151,0.34,0.109,0.277,0.251
2014-10-06 16:15:00,0.053,0.117,0.891,0.034,0.42,0.041,0.057,0.545,0.455,0.16,0.723,0.962,0.053,0.42,0.54,0.162,0.414,0.199
2014-10-06 16:30:00,0.146,0.041,0.661,0.092,0.355,0.143,0.057,0.28,0.294,0.045,0.172,0.782,0.146,0.355,0.596,0.613,0.11,0.199
2014-10-06 16:45:00,0.305,0.041,0.505,0.192,0.426,0.104,0.057,0.272,0.287,0.132,0.733,0.757,0.305,0.426,0.588,0.38,0.229,0.361
2014-10-06 17:00:00,0.574,0.177,0.204,0.362,0.378,0.041,0.136,0.28,0.282,0.207,1.233,0.754,0.574,0.378,0.457,0.457,0.209,0.086
2014-10-06 17:15:00,0.327,0.156,0.208,0.206,0.462,0.041,0.142,0.542,0.626,0.181,3.641,0.968,0.327,0.462,0.28,0.419,0.45,0.725
2014-10-06 17:30:00,0.323,0.044,0.201,0.203,0.55,0.042,0.072,0.216,0.459,0.045,3.123,1.329,0.323,0.55,0.436,0.881,0.227,0.235
2014-10-06 17:45:00,0.324,0.041,0.336,0.204,0.552,0.19,0.102,0.107,1.436,0.045,1.592,2.007,0.324,0.552,0.423,0.534,0.207,0.387
2014-10-06 18:00:00,0.66,0.236,0.079,0.416,0.416,0.058,0.168,0.175,2.337,0.045,1.003,0.676,0.66,0.416,0.385,0.205,0.344,0.34
2014-10-06 18:15:00,0.686,0.099,0.058,0.432,0.274,0.041,0.285,0.448,2.028,0.146,0.891,0.678,0.686,0.274,0.396,0.242,0.525,0.271
2014-10-06 18:30:00,0.822,0.131,2.113,0.518,0.461,0.041,0.177,0.506,1.048,0.102,0.829,1.277,0.822,0.461,0.328,0.591,3.011,0.284
2014-10-06 18:45:00,0.8,0.238,0.52,0.504,0.643,0.091,0.52,0.327,0.977,0.045,0.671,5.655,0.8,0.643,0.451,0.618,1.192,0.191
2014-10-06 19:00:00,0.768,0.279,0.625,0.484,0.752,1.483,1.439,0.219,1.09,0.045,1.302,5.785,0.768,0.752,0.528,0.941,0.458,0.46
2014-10-06 19:15:00,0.876,0.206,0.422,0.552,0.66,1.078,2.918,0.201,1.163,0.201,1.006,4.04,0.876,0.66,0.504,0.765,0.516,0.484
2014-10-06 19:30:00,0.653,0.161,0.277,0.411,0.793,0.147,0.772,0.745,1.13,0.316,1.203,0.861,0.653,0.793,0.331,0.897,0.439,0.301
2014-10-06 19:45:00,0.756,0.255,0.101,0.476,0.56,0.041,0.248,0.849,0.792,0.188,0.979,0.446,0.756,0.56,1.356,0.984,0.882,0.362
2014-10-06 20:00:00,0.524,0.227,0.198,0.33,0.362,0.143,0.247,2.184,0.799,0.073,1.52,0.404,0.524,0.362,0.403,0.905,0.899,0.558
2014-10-06 20:15:00,0.879,0.253,0.163,0.554,0.377,0.104,1.056,1.137,0.871,0.045,1.088,0.382,0.879,0.377,0.726,0.399,0.762,0.499
2014-10-06 20:30:00,0.517,1.114,0.22,0.326,0.329,0.041,2.192,0.329,0.671,0.197,0.946,0.692,0.517,0.329,0.484,0.453,0.746,0.446
2014-10-06 20:45:00,0.464,0.946,0.049,0.292,0.448,0.041,0.199,0.425,0.435,0.05,1.567,0.655,0.464,0.448,0.454,0.486,1.183,0.314
2014-10-06 21:00:00,0.477,1.04,0.06,0.3,0.285,0.116,0.177,2.09,0.405,0.045,3.593,0.645,0.477,0.285,0.417,0.854,1.268,0.316
2014-10-06 21:15:00,0.58,0.256,0.28,0.365,0.386,0.123,0.188,0.663,0.367,0.045,4.262,0.754,0.58,0.386,0.252,1.108,1.629,0.326
2014-10-06 21:30:00,0.779,0.161,0.447,0.491,0.46,0.041,0.606,0.725,0.422,0.179,1.097,0.869,0.779,0.46,0.297,1.084,1.073,0.297
2014-10-06 21:45:00,0.76,0.171,0.209,0.479,0.312,0.041,1.705,0.721,0.386,0.064,1.436,0.947,0.76,0.312,0.058,1.257,0.886,0.405
2014-10-06 22:00:00,0.611,0.308,0.202,0.385,0.443,0.041,0.567,2.876,0.28,0.045,0.499,0.622,0.611,0.443,0.183,1.056,0.71,0.416
2014-10-06 22:15:00,0.552,0.2,0.261,0.347,0.437,0.191,0.21,3.845,0.273,0.096,0.939,0.32,0.552,0.437,0.058,1.175,1.064,0.575
2014-10-06 22:30:00,0.602,0.134,0.332,0.379,0.476,0.048,0.207,3.864,0.332,0.136,0.874,0.27,0.602,0.476,0.282,0.888,1.252,0.46
2014-10-06 22:45:00,0.576,0.041,0.247,0.363,0.376,0.044,0.313,0.932,0.251,0.045,1.519,0.49,0.576,0.376,0.242,1.124,2.125,0.427
2014-10-06 23:00:00,0.494,0.158,0.202,0.311,0.571,0.051,0.259,0.626,0.063,0.045,0.981,0.647,0.494,0.571,0.251,0.916,1.337,0.334
2014-10-06 23:15:00,1.46,0.333,0.227,0.92,0.44,0.134,0.097,0.432,0.063,0.165,0.755,0.618,1.46,0.44,0.284,1.0,0.701,0.391
2014-10-06 23:30:00,1.199,0.365,0.306,0.756,0.499,0.116,0.057,0.361,0.205,0.335,0.951,0.614,1.199,0.499,0.188,1.113,1.68,0.435
2014-10-06 23:45:00,1.097,0.178,0.315,0.691,0.07,0.041,0.136,0.273,0.181,0.188,1.08,0.774,1.097,0.07,0.131,1.282,1.098,0.482
2014-10-07 00:00:00,0.438,0.082,0.2,0.276,0.3,0.041,0.136,0.524,0.065,0.192,0.84,0.668,0.438,0.3,0.173,0.629,1.587,0.392
2014-10-07 00:15:00,0.321,0.161,0.192,0.202,0.191,0.093,0.063,0.369,0.063,0.192,0.684,0.587,0.321,0.191,0.33,0.586,0.369,0.261
2014-10-07 00:30:00,0.284,0.098,0.294,0.179,0.31,0.145,0.068,0.157,0.157,0.408,0.947,0.439,0.284,0.31,0.251,0.509,0.185,0.342
2014-10-07 00:45:00,0.466,0.086,0.324,0.293,0.069,0.041,0.061,0.224,0.178,0.343,0.538,0.327,0.466,0.069,0.149,0.613,0.114,0.217
2014-10-07 01:00:00,0.532,0.104,0.272,0.335,0.394,0.072,0.271,0.376,0.173,0.293,0.883,0.254,0.532,0.394,0.18,0.709,0.498,0.188
2014-10-07 01:15:00,0.399,0.209,0.119,0.251,0.353,0.105,0.123,0.424,0.129,0.123,0.397,0.254,0.399,0.353,0.311,0.476,0.446,0.129
2014-10-07 01:30:00,0.374,0.171,0.191,0.236,0.299,0.194,0.118,0.135,0.17,0.233,0.561,0.254,0.374,0.299,0.346,0.605,0.556,0.163
2014-10-07 01:45:00,0.254,0.194,0.177,0.16,0.414,0.072,0.118,0.128,0.258,0.1,0.62,0.489,0.254,0.414,0.18,0.877,0.257,0.314
2014-10-07 02:00:00,0.363,0.106,0.248,0.229,0.408,0.073,0.207,0.13,0.216,0.102,0.916,0.293,0.363,0.408,0.184,0.487,0.516,0.129
2014-10-07 02:15:00,0.251,0.17,0.121,0.158,0.248,0.175,0.192,0.345,0.131,0.243,0.528,0.259,0.251,0.248,0.262,0.277,0.427,0.129
2014-10-07 02:30:00,0.184,0.354,0.133,0.116,0.197,0.114,0.12,0.237,0.24,0.101,0.404,0.259,0.184,0.197,0.358,0.486,0.546,0.129
2014-10-07 02:45:00,0.184,0.629,0.2,0.116,0.467,0.073,0.12,0.13,0.179,0.101,0.679,0.405,0.184,0.467,0.241,0.54,0.308,0.293
2014-10-07 03:00:00,0.405,0.107,0.27,0.255,0.429,0.074,0.177,0.131,0.237,0.108,0.704,0.389,0.405,0.429,0.186,0.406,0.432,0.192
2014-10-07 03:15:00,0.275,0.107,0.133,0.173,0.31,0.136,0.222,0.244,0.209,0.251,0.848,0.263,0.275,0.31,0.217,0.357,0.374,0.131
2014-10-07 03:30:00,0.186,0.239,0.122,0.117,0.199,0.165,0.121,0.333,0.198,0.102,0.41,0.264,0.186,0.199,0.353,0.517,0.589,0.131
2014-10-07 03:45:00,0.186,0.217,0.218,0.117,0.426,0.074,0.121,0.131,0.132,0.102,0.44,0.523,0.186,0.426,0.306,0.428,0.396,0.202
2014-10-07 04:00:00,0.302,0.131,0.188,0.19,0.364,0.074,0.157,0.181,0.209,0.103,0.834,0.279,0.302,0.364,0.187,0.44,0.342,0.265
2014-10-07 04:15:00,0.376,0.107,0.223,0.237,0.422,0.078,0.239,0.251,0.249,0.335,0.919,0.264,0.376,0.422,0.187,0.438,0.473,0.151
2014-10-07 04:30:00,0.189,0.13,0.123,0.119,0.2,0.226,0.121,0.524,0.194,0.246,0.581,0.468,0.189,0.2,0.455,0.476,0.498,0.131
2014-10-07 04:45:00,0.187,0.291,0.154,0.118,0.331,0.074,0.121,0.207,0.132,0.223,0.776,0.31,0.187,0.331,0.232,0.425,0.77,0.149
2014-10-07 05:00:00,0.22,0.171,0.192,0.139,0.595,0.074,0.226,0.131,0.16,0.223,0.988,0.264,0.22,0.595,0.187,0.462,0.447,0.295
2014-10-07 05:15:00,0.49,0.133,0.235,0.309,0.297,0.151,0.158,0.131,0.274,0.307,0.754,0.264,0.49,0.297,0.288,0.544,0.484,0.227
2014-10-07 05:30:00,0.387,0.227,0.177,0.244,0.2,0.203,0.13,0.307,0.224,0.229,0.693,0.497,0.387,0.2,0.364,0.561,0.656,0.275
2014-10-07 05:45:00,0.307,0.309,0.123,0.193,0.435,0.193,0.241,0.272,0.132,0.2,0.541,0.303,0.307,0.435,0.347,0.638,0.44,0.246
2014-10-07 06:00:00,0.307,0.412,0.239,0.194,0.562,0.119,0.307,0.131,0.133,0.223,0.646,0.464,0.307,0.562,0.307,0.658,0.269,0.332
2014-10-07 06:15:00,0.509,0.227,0.25,0.321,0.206,0.172,0.329,0.131,0.241,0.255,0.682,0.57,0.509,0.206,0.355,0.673,0.51,0.341
2014-10-07 06:30:00,0.422,0.227,0.401,0.266,0.219,0.074,0.241,0.255,0.321,0.352,2.007,0.632,0.422,0.219,0.302,0.688,0.937,0.215
2014-10-07 06:45:00,0.371,0.227,1.0,0.234,0.431,0.175,0.241,0.318,0.253,0.223,2.973,0.535,0.371,0.431,0.373,1.21,0.66,0.216
2014-10-07 07:00:00,0.753,0.448,1.372,0.474,0.511,0.267,0.249,0.131,0.253,0.223,1.424,0.445,0.753,0.511,0.221,0.842,0.575,0.259
2014-10-07 07:15:00,0.937,0.276,0.928,0.59,0.268,0.297,0.389,0.134,0.312,0.126,2.048,0.445,0.937,0.268,0.34,0.649,0.7,0.362
2014-10-07 07:30:00,0.699,0.212,0.293,0.44,0.209,0.179,0.226,0.282,0.395,0.214,0.714,0.483,0.699,0.209,0.29,0.591,1.076,0.234
2014-10-07 07:45:00,0.76,0.419,0.347,0.479,0.402,0.149,0.196,0.274,0.252,0.152,1.155,2.734,0.76,0.402,0.328,0.649,0.548,0.184
2014-10-07 08:00:00,1.491,0.265,0.363,0.939,0.467,0.266,0.246,0.131,0.177,0.103,0.547,2.966,1.491,0.467,0.194,0.626,0.348,0.163
2014-10-07 08:15:00,2.134,0.23,0.203,1.344,0.379,0.357,0.212,0.131,0.147,0.103,0.567,0.703,2.134,0.379,0.212,0.667,0.418,0.308
2014-10-07 08:30:00,0.434,0.107,0.159,0.273,0.202,0.217,0.121,0.333,0.272,0.121,0.664,0.264,0.434,0.202,0.344,0.611,0.545,0.183
2014-10-07 08:45:00,0.187,0.107,0.243,0.118,0.316,0.112,0.169,0.233,0.252,0.248,0.765,0.538,0.187,0.316,0.241,0.281,0.608,0.131
2014-10-07 09:00:00,0.194,0.133,0.136,0.122,0.434,0.074,0.214,0.141,0.132,0.102,0.69,0.27,0.194,0.434,0.26,0.789,0.264,0.13
2014-10-07 09:15:00,0.276,0.337,0.212,0.174,0.485,0.208,0.12,0.141,0.132,0.177,0.447,0.261,0.276,0.485,0.185,0.291,0.39,0.266
2014-10-07 09:30:00,0.424,0.106,0.121,0.267,0.198,0.096,0.12,0.241,0.214,0.35,0.736,0.261,0.424,0.198,0.334,0.414,0.371,0.21
2014-10-07 09:45:00,0.185,0.106,0.236,0.117,0.247,0.074,0.185,0.328,0.245,0.445,0.612,0.406,0.185,0.247,0.385,0.442,0.723,0.13
2014-10-07 10:00:00,0.191,0.105,0.164,0.12,0.431,0.073,0.208,0.139,0.188,0.126,0.815,0.393,0.191,0.431,1.636,0.604,0.379,0.128
2014-10-07 10:15:00,0.206,0.277,0.219,0.13,0.52,0.158,0.118,0.139,0.13,0.1,0.4,0.257,0.206,0.52,0.517,0.343,0.319,0.279
2014-10-07 10:30:00,0.474,0.192,0.12,0.299,0.23,0.149,0.119,0.272,0.181,0.1,0.756,0.257,0.474,0.23,0.461,0.694,0.564,0.184
2014-10-07 10:45:00,0.206,0.105,0.166,0.13,0.195,0.073,0.155,0.305,0.246,0.149,0.455,0.257,0.206,0.195,0.32,0.804,0.392,0.128
2014-10-07 11:00:00,0.189,0.103,0.231,0.119,0.331,0.072,0.239,0.302,0.223,0.216,0.817,0.506,0.189,0.331,3.662,0.319,0.535,0.126
2014-10-07 11:15:00,0.288,0.203,0.182,0.181,0.508,0.075,0.117,0.465,0.202,0.099,3.492,0.285,0.288,0.508,3.628,0.492,0.354,0.21
2014-10-07 11:30:00,0.316,0.25,0.157,0.199,0.37,0.23,0.117,0.457,0.168,0.099,3.904,0.252,0.316,0.37,2.957,0.362,0.605,0.258
2014-10-07 11:45:00,0.264,0.103,0.129,0.166,0.191,0.072,0.117,0.449,0.385,0.099,0.771,0.252,0.264,0.191,0.643,0.612,0.255,0.126
2014-10-07 12:00:00,0.516,0.101,0.263,0.325,0.221,0.071,0.253,0.342,1.314,0.195,0.698,0.432,0.516,0.221,0.274,0.265,0.355,0.201
2014-10-07 12:15:00,1.152,0.166,0.116,0.726,1.012,0.071,0.134,0.267,0.672,0.167,0.985,0.513,1.152,1.012,0.205,0.397,0.555,0.339
2014-10-07 12:30:00,0.848,0.293,0.215,0.534,1.465,0.145,0.84,0.279,0.862,0.098,1.169,0.461,0.848,1.465,0.186,0.451,0.536,0.466
2014-10-07 12:45:00,0.912,0.265,0.632,0.575,0.963,0.161,1.001,0.125,0.127,0.098,0.845,0.462,0.912,0.963,0.407,0.557,0.303,0.282
2014-10-07 13:00:00,1.073,0.337,0.324,0.676,0.186,0.071,0.81,0.124,0.148,0.097,0.969,0.492,1.073,0.186,0.282,0.364,0.301,0.276
2014-10-07 13:15:00,1.767,0.577,0.121,1.113,0.381,0.071,0.428,0.258,0.456,0.247,1.119,0.727,1.767,0.381,0.184,1.476,0.536,0.448
2014-10-07 13:30:00,0.67,0.335,0.343,0.422,0.566,0.101,0.114,0.302,0.125,0.113,0.707,0.405,0.67,0.566,0.373,2.023,0.771,0.658
2014-10-07 13:45:00,0.999,0.32,0.327,0.629,0.244,0.199,0.114,0.124,0.125,0.097,0.439,0.244,0.999,0.244,2.293,1.62,1.467,1.212
2014-10-07 14:00:00,0.246,0.323,0.334,0.155,0.195,0.07,0.149,0.123,0.125,0.096,0.378,0.242,0.246,0.195,0.428,0.677,1.403,0.823
2014-10-07 14:15:00,0.31,0.509,0.261,0.195,0.582,0.07,1.615,0.173,0.302,0.145,1.035,1.019,0.31,0.582,0.439,0.383,1.711,0.947
2014-10-07 14:30:00,1.104,0.37,0.237,0.695,0.679,0.07,1.51,0.388,0.21,0.213,0.699,1.033,1.104,0.679,0.871,0.371,2.075,0.597
2014-10-07 14:45:00,0.199,0.323,0.35,0.125,0.617,0.171,0.184,0.123,0.251,0.096,0.378,0.422,0.199,0.617,1.382,0.774,1.344,0.528
2014-10-07 15:00:00,0.313,0.353,0.32,0.197,0.415,0.135,0.182,0.122,0.266,0.095,0.501,0.238,0.313,0.415,1.363,0.404,0.342,0.383
2014-10-07 15:15:00,0.593,0.43,0.257,0.374,0.534,0.07,0.448,0.122,0.616,0.114,1.385,0.238,0.593,0.534,1.04,0.269,0.313,0.318
2014-10-07 15:30:00,0.424,1.5,0.258,0.267,0.534,0.07,2.376,0.379,0.472,0.233,0.76,0.453,0.424,0.534,0.796,0.549,0.609,0.273
2014-10-07 15:45:00,0.384,1.508,0.343,0.242,0.774,0.07,0.235,0.181,0.157,0.455,0.682,0.317,0.384,0.774,0.423,1.505,0.417,0.357
2014-10-07 16:00:00,0.3,0.427,0.286,0.189,0.436,0.217,0.113,0.122,0.124,0.309,0.732,0.405,0.3,0.436,0.524,1.425,0.86,0.23
2014-10-07 16:15:00,0.277,0.545,0.143,0.175,0.399,0.089,0.147,0.122,0.215,0.327,1.115,0.605,0.277,0.399,0.969,1.208,0.275,0.188
2014-10-07 16:30:00,0.251,0.376,0.113,0.158,0.439,0.07,0.237,0.256,1.222,0.426,0.572,0.612,0.251,0.439,1.066,1.103,0.526,0.12
2014-10-07 16:45:00,0.17,2.185,0.239,0.107,0.71,0.07,0.113,0.31,0.788,1.232,0.374,0.843,0.17,0.71,0.858,1.0,0.509,0.159
2014-10-07 17:00:00,0.242,0.627,0.25,0.152,0.558,0.119,0.114,0.124,0.327,1.312,0.381,0.574,0.242,0.558,0.554,1.142,0.441,0.191
2014-10-07 17:15:00,1.025,0.224,0.115,0.645,0.288,0.19,0.114,0.124,0.432,0.938,1.23,0.509,1.025,0.288,0.561,0.813,0.247,1.094
2014-10-07 17:30:00,1.841,0.1,0.243,1.16,0.657,0.071,0.233,0.124,0.477,0.253,0.974,0.491,1.841,0.657,0.72,2.931,0.52,0.25
2014-10-07 17:45:00,0.289,0.1,0.305,0.182,0.461,0.071,0.221,0.473,0.631,0.371,0.472,0.804,0.289,0.461,1.072,1.971,0.473,0.299
2014-10-07 18:00:00,0.335,0.193,0.326,0.211,0.815,0.071,0.191,0.325,0.613,0.337,0.578,0.627,0.335,0.815,1.549,1.325,0.885,0.375
2014-10-07 18:15:00,0.473,0.261,0.384,0.298,0.761,0.172,0.221,0.275,0.462,0.329,1.3,0.461,0.473,0.761,0.766,1.36,1.079,0.389
2014-10-07 18:30:00,2.192,1.198,0.843,1.381,0.753,0.25,0.236,0.385,0.49,0.323,1.597,0.428,2.192,0.753,1.122,1.793,1.373,0.314
2014-10-07 18:45:00,1.144,0.346,0.866,0.721,1.331,0.191,0.386,0.547,0.388,0.348,1.526,0.552,1.144,1.331,1.328,4.126,1.198,0.287
2014-10-07 19:00:00,0.482,0.25,0.731,0.304,2.468,0.292,0.254,0.571,0.457,0.154,1.593,0.9,0.482,2.468,3.911,1.501,1.313,0.497
2014-10-07 19:15:00,0.385,1.197,0.256,0.243,0.837,0.378,0.793,0.389,0.486,0.244,1.251,0.842,0.385,0.837,3.794,1.446,1.12,0.647
2014-10-07 19:30:00,0.442,1.286,0.313,0.279,0.671,0.388,0.238,0.342,0.679,0.167,1.814,1.164,0.442,0.671,2.503,1.187,1.297,0.623
2014-10-07 19:45:00,0.747,0.933,0.411,0.47,0.718,0.294,0.29,0.255,0.718,0.566,1.526,1.095,0.747,0.718,0.656,1.273,0.936,0.471
2014-10-07 20:00:00,0.914,0.443,0.271,0.576,0.734,0.291,0.354,0.67,0.691,0.588,1.686,1.365,0.914,0.734,0.627,1.399,1.368,0.545
2014-10-07 20:15:00,1.431,2.48,0.289,0.902,0.962,0.073,0.667,0.398,0.625,0.483,1.365,1.38,1.431,0.962,0.518,1.256,1.548,0.599
2014-10-07 20:30:00,0.763,0.39,0.22,0.481,0.752,0.222,1.498,0.249,0.774,0.505,1.815,1.324,0.763,0.752,0.701,1.704,1.407,1.387
2014-10-07 20:45:00,2.603,0.268,0.369,1.64,0.638,0.082,1.776,0.31,0.747,0.705,1.867,1.232,2.603,0.638,0.888,4.159,1.425,1.083
2014-10-07 21:00:00,0.391,0.259,0.327,0.246,0.634,0.073,0.343,0.531,0.706,0.548,1.296,1.068,0.391,0.634,1.042,1.976,1.201,0.656
2014-10-07 21:15:00,0.303,0.368,0.283,0.191,0.8,0.073,0.301,0.593,0.614,0.476,1.205,0.885,0.303,0.8,0.635,1.06,2.107,0.501
2014-10-07 21:30:00,0.303,0.552,0.355,0.191,0.615,0.156,0.239,0.4,0.533,0.458,1.785,0.977,0.303,0.615,0.558,1.118,1.711,0.8
2014-10-07 21:45:00,0.437,0.483,0.318,0.275,0.325,0.156,0.239,0.422,0.623,0.626,2.236,0.968,0.437,0.325,0.83,2.674,1.471,0.602
2014-10-07 22:00:00,0.629,0.48,0.386,0.396,0.324,0.084,0.317,0.545,0.404,0.469,1.663,1.462,0.629,0.324,0.871,3.281,1.217,0.805
2014-10-07 22:15:00,0.353,0.353,0.263,0.222,0.554,0.084,0.32,0.771,0.402,0.447,1.571,1.425,0.353,0.554,0.923,0.743,1.455,0.294
2014-10-07 22:30:00,0.448,0.305,0.371,0.282,0.638,0.127,0.24,0.652,0.396,0.469,1.405,1.698,0.448,0.638,0.726,0.591,1.164,0.364
2014-10-07 22:45:00,0.322,0.125,0.272,0.203,0.218,0.18,0.24,0.56,0.448,0.574,1.821,1.679,0.322,0.218,0.639,0.805,0.889,0.584
2014-10-07 23:00:00,0.26,0.183,0.385,0.164,0.199,0.074,0.24,0.52,0.39,0.5,1.341,1.879,0.26,0.199,0.621,1.24,0.903,1.014
2014-10-07 23:15:00,0.316,0.25,0.312,0.199,0.433,0.141,0.392,0.419,0.277,0.466,1.462,1.635,0.316,0.433,0.644,1.016,1.036,0.549
2014-10-07 23:30:00,0.186,0.357,0.272,0.117,0.889,0.248,0.213,0.805,0.276,0.368,1.136,1.624,0.186,0.889,0.521,0.906,1.036,0.285
2014-10-07 23:45:00,0.452,0.509,0.136,0.285,0.688,0.338,0.12,0.446,0.297,0.536,1.256,1.192,0.452,0.688,0.692,0.778,0.778,0.4
2014-10-08 00:00:00,0.395,0.226,0.155,0.249,0.641,0.219,0.12,0.25,0.46,0.442,1.634,1.143,0.395,0.641,0.318,1.162,0.669,0.386
2014-10-08 00:15:00,0.31,0.226,0.25,0.195,0.648,0.223,0.206,0.25,0.251,0.438,1.105,0.943,0.31,0.648,0.268,0.588,0.89,0.131
2014-10-08 00:30:00,0.253,0.289,0.145,0.159,0.472,0.32,0.193,0.42,0.232,0.65,0.952,0.67,0.253,0.472,0.245,0.576,0.835,0.13
2014-10-08 00:45:00,0.193,0.339,0.191,0.121,0.674,0.252,0.12,0.385,0.249,0.612,0.846,0.576,0.193,0.674,0.304,0.782,0.648,0.216
2014-10-08 01:00:00,0.301,0.106,0.121,0.19,0.425,0.127,0.48,0.369,0.292,0.695,1.034,0.729,0.301,0.425,0.244,0.952,0.275,0.204
2014-10-08 01:15:00,0.279,0.106,0.267,0.175,0.643,0.073,0.174,0.377,0.133,0.565,0.627,0.453,0.279,0.643,0.198,0.684,0.426,0.192
2014-10-08 01:30:00,0.275,0.106,0.133,0.173,0.53,0.134,0.222,0.943,0.206,0.692,0.761,0.26,0.275,0.53,0.3,0.333,0.429,0.13
2014-10-08 01:45:00,0.184,0.306,0.213,0.116,0.643,0.167,0.12,1.07,0.198,0.543,0.406,0.261,0.184,0.643,0.243,0.511,0.672,0.198
2014-10-08 02:00:00,0.307,0.171,0.121,0.194,0.432,0.073,0.12,0.892,0.212,0.525,0.493,0.517,0.307,0.432,0.307,0.438,0.271,0.149
2014-10-08 02:15:00,0.185,0.106,0.184,0.116,0.556,0.073,0.154,0.815,0.156,0.532,0.944,0.278,0.185,0.556,0.184,0.581,0.335,0.245
2014-10-08 02:30:00,0.366,0.106,0.224,0.231,0.563,0.075,0.239,0.67,0.223,0.677,0.705,0.26,0.366,0.563,0.321,0.278,0.477,0.151
2014-10-08 02:45:00,0.188,0.156,0.173,0.118,0.3,0.227,0.12,0.768,0.194,0.55,0.477,0.461,0.188,0.3,0.321,0.469,0.589,0.157
2014-10-08 03:00:00,0.237,0.322,0.165,0.149,0.382,0.139,0.12,0.178,0.16,0.531,0.405,0.309,0.237,0.382,0.231,0.42,0.389,0.19
2014-10-08 03:15:00,0.252,0.106,0.121,0.159,0.429,0.193,0.223,0.13,0.202,0.544,0.832,0.26,0.252,0.429,0.184,0.643,0.262,0.223
2014-10-08 03:30:00,0.289,0.106,0.232,0.182,0.297,0.172,0.159,0.13,0.196,0.608,0.739,0.26,0.289,0.297,0.378,0.278,0.471,0.165
2014-10-08 03:45:00,0.267,0.106,0.177,0.168,0.201,0.155,0.12,0.302,0.224,0.604,0.691,0.49,0.267,0.201,0.285,0.386,0.594,0.129
2014-10-08 04:00:00,0.184,0.291,0.222,0.116,0.661,0.073,0.12,0.274,0.131,0.545,0.704,0.302,0.184,0.661,0.184,0.466,0.483,0.215
2014-10-08 04:15:00,0.309,0.193,0.121,0.195,0.318,0.116,0.183,0.13,0.235,0.525,0.499,0.26,0.309,0.318,0.184,0.626,0.263,0.16
2014-10-08 04:30:00,0.252,0.207,0.126,0.159,0.197,0.173,0.209,0.13,0.139,0.561,0.679,0.26,0.252,0.197,0.335,0.324,0.517,0.229
